source,region,t,sect_name,sect_group,gvc,traditional,period,traditional_med
wiodlr,JPN,1980,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.310895365120706,0.201025630264549,1975-1984,0.196687213007652
wiodlr,JPN,1980,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.181616143407656,0.078965956925615,1975-1984,0.178334543149209
wiodlr,JPN,1980,7-Chemicals and Chemical Products,Manufacturing,0.78656097380548,0.637520240451445,1975-1984,0.819482976149523
wiodlr,JPN,1980,8-Rubber and Plastics,Manufacturing,0.661725985933609,0.723457958300655,1975-1984,0.909833430381939
wiodlr,JPN,1980,9-Other Non-Metallic Mineral,Manufacturing,1.21590733117106,0.773530934798656,1975-1984,0.811702527988084
wiodlr,JPN,1981,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.130349399073236,0.0769737937215548,1975-1984,0.0500962090436171
wiodlr,JPN,1981,10-Basic Metals and Fabricated Metal,Manufacturing,1.55962142434732,1.35292992967287,1975-1984,1.20346367122633
wiodlr,JPN,1981,"11-Machinery, nec.",Manufacturing,1.32323766546858,1.30506756479666,1975-1984,1.38445637083887
wiodlr,JPN,1981,12-Electrical and Optical Equipment,Manufacturing,2.17955798333677,2.06015718117011,1975-1984,2.11542184948025
wiodlr,JPN,1981,13-Transport Equipment,Manufacturing,1.24559733474813,2.29829753327313,1975-1984,2.01761212455359
wiodlr,JPN,1981,"14-Manufacturing, nec.; Recycling",Manufacturing,0.612411920429814,0.642108699453935,1975-1984,0.540781372197159
wiodlr,JPN,1981,"3-Food, Beverages and Tobacco",Manufacturing,0.185696531853624,0.135709011321343,1975-1984,0.138245662622748
wiodlr,JPN,1981,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.807880260987982,0.529498066815673,1975-1984,0.446966839212932
wiodlr,JPN,1981,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.280807379762946,0.179359368984889,1975-1984,0.196687213007652
wiodlr,JPN,1981,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.150595401078686,0.0599711140056799,1975-1984,0.178334543149209
wiodlr,JPN,1981,7-Chemicals and Chemical Products,Manufacturing,0.741679305785971,0.624546372371164,1975-1984,0.819482976149523
wiodlr,JPN,1981,8-Rubber and Plastics,Manufacturing,0.657023605631058,0.737871035465893,1975-1984,0.909833430381939
wiodlr,JPN,1981,9-Other Non-Metallic Mineral,Manufacturing,1.27767864139027,0.826587466844606,1975-1984,0.811702527988084
wiodlr,JPN,1982,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0649812556231315,0.0389381570699381,1975-1984,0.0500962090436171
wiodlr,JPN,1982,10-Basic Metals and Fabricated Metal,Manufacturing,1.47234781801292,1.2985197391465,1975-1984,1.20346367122633
wiodlr,JPN,1982,"11-Machinery, nec.",Manufacturing,1.3454622604078,1.38123933972183,1975-1984,1.38445637083887
wiodlr,JPN,1982,12-Electrical and Optical Equipment,Manufacturing,2.17524424742873,2.09294941556621,1975-1984,2.11542184948025
wiodlr,JPN,1982,13-Transport Equipment,Manufacturing,1.21610113355436,2.32051397028644,1975-1984,2.01761212455359
wiodlr,JPN,1982,"14-Manufacturing, nec.; Recycling",Manufacturing,0.636517719274429,0.608724439473484,1975-1984,0.540781372197159
wiodlr,JPN,1982,"3-Food, Beverages and Tobacco",Manufacturing,0.164113979378176,0.125263607876458,1975-1984,0.138245662622748
wiodlr,JPN,1982,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.821683580425972,0.469292543817335,1975-1984,0.446966839212932
wiodlr,JPN,1982,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.301719398057737,0.207761585122991,1975-1984,0.196687213007652
wiodlr,JPN,1982,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.144485254052216,0.0528477353436156,1975-1984,0.178334543149209
wiodlr,JPN,1982,7-Chemicals and Chemical Products,Manufacturing,0.823215385001925,0.712611117734559,1975-1984,0.819482976149523
wiodlr,JPN,1982,8-Rubber and Plastics,Manufacturing,0.626645832827763,0.739018603081051,1975-1984,0.909833430381939
wiodlr,JPN,1982,9-Other Non-Metallic Mineral,Manufacturing,1.3468066805518,0.819378721966485,1975-1984,0.811702527988084
wiodlr,JPN,1983,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0746093305116827,0.0441559111855914,1975-1984,0.0500962090436171
wiodlr,JPN,1983,10-Basic Metals and Fabricated Metal,Manufacturing,1.32018458843004,1.10840760330615,1975-1984,1.20346367122633
wiodlr,JPN,1983,"11-Machinery, nec.",Manufacturing,1.42669616431113,1.45479626447989,1975-1984,1.38445637083887
wiodlr,JPN,1983,12-Electrical and Optical Equipment,Manufacturing,2.18003580861965,2.07610374230394,1975-1984,2.11542184948025
wiodlr,JPN,1983,13-Transport Equipment,Manufacturing,1.12465563108843,2.16327387235348,1975-1984,2.01761212455359
wiodlr,JPN,1983,"14-Manufacturing, nec.; Recycling",Manufacturing,0.574641498695844,0.566287300552405,1975-1984,0.540781372197159
wiodlr,JPN,1983,"3-Food, Beverages and Tobacco",Manufacturing,0.179638035765365,0.138897880376938,1975-1984,0.138245662622748
wiodlr,JPN,1983,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.864532526890088,0.499463741628686,1975-1984,0.446966839212932
wiodlr,JPN,1983,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.291642784097509,0.198437786581927,1975-1984,0.196687213007652
wiodlr,JPN,1983,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.1877952090941,0.0749923049472055,1975-1984,0.178334543149209
wiodlr,JPN,1983,7-Chemicals and Chemical Products,Manufacturing,0.844302055107338,0.722788683046004,1975-1984,0.819482976149523
wiodlr,JPN,1983,8-Rubber and Plastics,Manufacturing,0.622862030014727,0.731728857424053,1975-1984,0.909833430381939
wiodlr,JPN,1983,9-Other Non-Metallic Mineral,Manufacturing,1.28340682708631,0.847073582009735,1975-1984,0.811702527988084
wiodlr,JPN,1984,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0671251631467186,0.038318424685916,1975-1984,0.0500962090436171
wiodlr,JPN,1984,10-Basic Metals and Fabricated Metal,Manufacturing,1.21006389804345,1.01147266418014,1975-1984,1.20346367122633
wiodlr,JPN,1984,"11-Machinery, nec.",Manufacturing,1.43129780559119,1.47336168643353,1975-1984,1.38445637083887
wiodlr,JPN,1984,12-Electrical and Optical Equipment,Manufacturing,2.295200327714,2.30358871739156,1975-1984,2.11542184948025
wiodlr,JPN,1984,13-Transport Equipment,Manufacturing,1.22082422400426,2.28198179840929,1975-1984,2.01761212455359
wiodlr,JPN,1984,"14-Manufacturing, nec.; Recycling",Manufacturing,0.535810371983514,0.527269171836347,1975-1984,0.540781372197159
wiodlr,JPN,1984,"3-Food, Beverages and Tobacco",Manufacturing,0.217030894991316,0.14652237264944,1975-1984,0.138245662622748
wiodlr,JPN,1984,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.607264039344235,0.355819508292951,1975-1984,0.446966839212932
wiodlr,JPN,1984,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.335299052338857,0.191579565283851,1975-1984,0.196687213007652
wiodlr,JPN,1984,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.189033729372935,0.0729952450261201,1975-1984,0.178334543149209
wiodlr,JPN,1984,7-Chemicals and Chemical Products,Manufacturing,0.782956007939862,0.64402340750994,1975-1984,0.819482976149523
wiodlr,JPN,1984,8-Rubber and Plastics,Manufacturing,0.686613411675201,0.746830040194592,1975-1984,0.909833430381939
wiodlr,JPN,1984,9-Other Non-Metallic Mineral,Manufacturing,1.23094952736728,0.804769974303467,1975-1984,0.811702527988084
wiodlr,JPN,1985,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0620988035892267,0.0364884780796014,1985-2000,0.0500962090436171
wiodlr,JPN,1985,10-Basic Metals and Fabricated Metal,Manufacturing,1.26067020670809,1.03878395782572,1985-2000,1.20346367122633
wiodlr,JPN,1985,"11-Machinery, nec.",Manufacturing,1.39378664099765,1.41586294405104,1985-2000,1.38445637083887
wiodlr,JPN,1985,12-Electrical and Optical Equipment,Manufacturing,2.24629283709647,2.25202498802247,1985-2000,2.11542184948025
wiodlr,JPN,1985,13-Transport Equipment,Manufacturing,1.19424560586632,2.25399894454382,1985-2000,2.01761212455359
wiodlr,JPN,1985,"14-Manufacturing, nec.; Recycling",Manufacturing,0.530235174319033,0.547763209343492,1985-2000,0.540781372197159
wiodlr,JPN,1985,"3-Food, Beverages and Tobacco",Manufacturing,0.20337917619004,0.138780648336,1985-2000,0.138245662622748
wiodlr,JPN,1985,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.584015478507445,0.354868363397076,1985-2000,0.446966839212932
wiodlr,JPN,1985,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.344311088130461,0.194936639433378,1985-2000,0.196687213007652
wiodlr,JPN,1985,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.18975438875338,0.0702572280934661,1985-2000,0.178334543149209
wiodlr,JPN,1985,7-Chemicals and Chemical Products,Manufacturing,0.811633442404395,0.650478501020907,1985-2000,0.819482976149523
wiodlr,JPN,1985,8-Rubber and Plastics,Manufacturing,0.774852091336235,0.790680999009513,1985-2000,0.909833430381939
wiodlr,JPN,1985,9-Other Non-Metallic Mineral,Manufacturing,1.20723571419235,0.7839142328094,1985-2000,0.811702527988084
wiodlr,JPN,1986,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0820632914991024,0.0463550340136112,1985-2000,0.0500962090436171
wiodlr,JPN,1986,10-Basic Metals and Fabricated Metal,Manufacturing,1.18666276183802,0.869999798632529,1985-2000,1.20346367122633
wiodlr,JPN,1986,"11-Machinery, nec.",Manufacturing,1.37508268306586,1.38767340195591,1985-2000,1.38445637083887
wiodlr,JPN,1986,12-Electrical and Optical Equipment,Manufacturing,2.25163639757927,2.19140624703154,1985-2000,2.11542184948025
wiodlr,JPN,1986,13-Transport Equipment,Manufacturing,1.01104013983884,2.30158296887035,1985-2000,2.01761212455359
wiodlr,JPN,1986,"14-Manufacturing, nec.; Recycling",Manufacturing,0.421926053374634,0.486366776066338,1985-2000,0.540781372197159
wiodlr,JPN,1986,"3-Food, Beverages and Tobacco",Manufacturing,0.161405251818793,0.116283230957274,1985-2000,0.138245662622748
wiodlr,JPN,1986,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.63762458503403,0.306974280868919,1985-2000,0.446966839212932
wiodlr,JPN,1986,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.312033738487036,0.189306858201334,1985-2000,0.196687213007652
wiodlr,JPN,1986,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.250033977563906,0.121363108031254,1985-2000,0.178334543149209
wiodlr,JPN,1986,7-Chemicals and Chemical Products,Manufacturing,0.885649338797702,0.682468870459267,1985-2000,0.819482976149523
wiodlr,JPN,1986,8-Rubber and Plastics,Manufacturing,0.73095600665821,0.731675303680214,1985-2000,0.909833430381939
wiodlr,JPN,1986,9-Other Non-Metallic Mineral,Manufacturing,1.00822266932913,0.709246994987039,1985-2000,0.811702527988084
wiodlr,JPN,1987,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0729726353149818,0.0435221167641472,1985-2000,0.0500962090436171
wiodlr,JPN,1987,10-Basic Metals and Fabricated Metal,Manufacturing,1.22370511127906,1.02092129657776,1985-2000,1.20346367122633
wiodlr,JPN,1987,"11-Machinery, nec.",Manufacturing,1.37210666890469,1.43296039492678,1985-2000,1.38445637083887
wiodlr,JPN,1987,12-Electrical and Optical Equipment,Manufacturing,2.23191654570669,2.15613175402533,1985-2000,2.11542184948025
wiodlr,JPN,1987,13-Transport Equipment,Manufacturing,0.997042870748487,2.2691147272789,1985-2000,2.01761212455359
wiodlr,JPN,1987,"14-Manufacturing, nec.; Recycling",Manufacturing,0.394603412067325,0.451493298058446,1985-2000,0.540781372197159
wiodlr,JPN,1987,"3-Food, Beverages and Tobacco",Manufacturing,0.120167294476868,0.0957748298711086,1985-2000,0.138245662622748
wiodlr,JPN,1987,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.600617011971097,0.273367357372116,1985-2000,0.446966839212932
wiodlr,JPN,1987,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.300015579289223,0.180506631069403,1985-2000,0.196687213007652
wiodlr,JPN,1987,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.358054313344594,0.193181449280746,1985-2000,0.178334543149209
wiodlr,JPN,1987,7-Chemicals and Chemical Products,Manufacturing,0.933520209766069,0.740461562692077,1985-2000,0.819482976149523
wiodlr,JPN,1987,8-Rubber and Plastics,Manufacturing,0.753471182490744,0.791760946130359,1985-2000,0.909833430381939
wiodlr,JPN,1987,9-Other Non-Metallic Mineral,Manufacturing,0.901640712105246,0.658609406216146,1985-2000,0.811702527988084
wiodlr,JPN,1988,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0589759292069145,0.0348833193765894,1985-2000,0.0500962090436171
wiodlr,JPN,1988,10-Basic Metals and Fabricated Metal,Manufacturing,1.17965229998923,1.01953395497142,1985-2000,1.20346367122633
wiodlr,JPN,1988,"11-Machinery, nec.",Manufacturing,1.25990029119377,1.45145045870309,1985-2000,1.38445637083887
wiodlr,JPN,1988,12-Electrical and Optical Equipment,Manufacturing,2.25889930948183,2.1846186146914,1985-2000,2.11542184948025
wiodlr,JPN,1988,13-Transport Equipment,Manufacturing,0.961869286913347,2.07613704988959,1985-2000,2.01761212455359
wiodlr,JPN,1988,"14-Manufacturing, nec.; Recycling",Manufacturing,0.3394938004065,0.437513558957481,1985-2000,0.540781372197159
wiodlr,JPN,1988,"3-Food, Beverages and Tobacco",Manufacturing,0.131312996402626,0.0973702534415445,1985-2000,0.138245662622748
wiodlr,JPN,1988,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.532249030086776,0.244175699481484,1985-2000,0.446966839212932
wiodlr,JPN,1988,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.284108792442445,0.174677473294766,1985-2000,0.196687213007652
wiodlr,JPN,1988,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.325997155019502,0.199038221468162,1985-2000,0.178334543149209
wiodlr,JPN,1988,7-Chemicals and Chemical Products,Manufacturing,0.919463808372613,0.739767333487733,1985-2000,0.819482976149523
wiodlr,JPN,1988,8-Rubber and Plastics,Manufacturing,0.754181297921771,0.812554596075868,1985-2000,0.909833430381939
wiodlr,JPN,1988,9-Other Non-Metallic Mineral,Manufacturing,0.828875467090356,0.666567451508975,1985-2000,0.811702527988084
wiodlr,JPN,1989,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0571147593167257,0.0340149440561491,1985-2000,0.0500962090436171
wiodlr,JPN,1989,10-Basic Metals and Fabricated Metal,Manufacturing,1.11103269904501,0.95135899370495,1985-2000,1.20346367122633
wiodlr,JPN,1989,"11-Machinery, nec.",Manufacturing,1.30324480719473,1.50933266912748,1985-2000,1.38445637083887
wiodlr,JPN,1989,12-Electrical and Optical Equipment,Manufacturing,2.1853329706879,2.18172510821038,1985-2000,2.11542184948025
wiodlr,JPN,1989,13-Transport Equipment,Manufacturing,1.07278091186737,2.04598398958139,1985-2000,2.01761212455359
wiodlr,JPN,1989,"14-Manufacturing, nec.; Recycling",Manufacturing,0.331059022940928,0.401879994121327,1985-2000,0.540781372197159
wiodlr,JPN,1989,"3-Food, Beverages and Tobacco",Manufacturing,0.123771171481556,0.0908240252274672,1985-2000,0.138245662622748
wiodlr,JPN,1989,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.523108939882604,0.233606902165951,1985-2000,0.446966839212932
wiodlr,JPN,1989,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.267664012660999,0.168301325736837,1985-2000,0.196687213007652
wiodlr,JPN,1989,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.394352463342672,0.232679706168847,1985-2000,0.178334543149209
wiodlr,JPN,1989,7-Chemicals and Chemical Products,Manufacturing,0.929038257045141,0.774116442990954,1985-2000,0.819482976149523
wiodlr,JPN,1989,8-Rubber and Plastics,Manufacturing,0.824968555133875,0.910036552552569,1985-2000,0.909833430381939
wiodlr,JPN,1989,9-Other Non-Metallic Mineral,Manufacturing,0.792085231793002,0.644302815855697,1985-2000,0.811702527988084
wiodlr,JPN,1990,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0645494970312269,0.0382835485120645,1985-2000,0.0500962090436171
wiodlr,JPN,1990,10-Basic Metals and Fabricated Metal,Manufacturing,1.03552091300918,0.889198579456581,1985-2000,1.20346367122633
wiodlr,JPN,1990,"11-Machinery, nec.",Manufacturing,1.2636852050713,1.48808303056304,1985-2000,1.38445637083887
wiodlr,JPN,1990,12-Electrical and Optical Equipment,Manufacturing,2.17174372200261,2.2981012749452,1985-2000,2.11542184948025
wiodlr,JPN,1990,13-Transport Equipment,Manufacturing,1.18384060732346,2.07126202745314,1985-2000,2.01761212455359
wiodlr,JPN,1990,"14-Manufacturing, nec.; Recycling",Manufacturing,0.363910530538932,0.475252975558435,1985-2000,0.540781372197159
wiodlr,JPN,1990,"3-Food, Beverages and Tobacco",Manufacturing,0.121017448811029,0.0892016238856506,1985-2000,0.138245662622748
wiodlr,JPN,1990,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.523771653840072,0.236135022714437,1985-2000,0.446966839212932
wiodlr,JPN,1990,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.307108743895183,0.2059832295113,1985-2000,0.196687213007652
wiodlr,JPN,1990,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.436854269760432,0.236675100600486,1985-2000,0.178334543149209
wiodlr,JPN,1990,7-Chemicals and Chemical Products,Manufacturing,0.99448492254477,0.839123479559948,1985-2000,0.819482976149523
wiodlr,JPN,1990,8-Rubber and Plastics,Manufacturing,0.841121239040764,0.908691476224907,1985-2000,0.909833430381939
wiodlr,JPN,1990,9-Other Non-Metallic Mineral,Manufacturing,0.809766552024378,0.628507554297625,1985-2000,0.811702527988084
wiodlr,JPN,1991,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0603101420211944,0.0398353881391982,1985-2000,0.0500962090436171
wiodlr,JPN,1991,10-Basic Metals and Fabricated Metal,Manufacturing,1.07074120212622,0.917630257110302,1985-2000,1.20346367122633
wiodlr,JPN,1991,"11-Machinery, nec.",Manufacturing,1.31637218206063,1.57149446988673,1985-2000,1.38445637083887
wiodlr,JPN,1991,12-Electrical and Optical Equipment,Manufacturing,2.22911462212873,2.35119695003733,1985-2000,2.11542184948025
wiodlr,JPN,1991,13-Transport Equipment,Manufacturing,1.16208361582116,2.1120416313154,1985-2000,2.01761212455359
wiodlr,JPN,1991,"14-Manufacturing, nec.; Recycling",Manufacturing,0.330480853908118,0.475649278625292,1985-2000,0.540781372197159
wiodlr,JPN,1991,"3-Food, Beverages and Tobacco",Manufacturing,0.118493931358402,0.0875526180228677,1985-2000,0.138245662622748
wiodlr,JPN,1991,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.516944807186547,0.246104836893857,1985-2000,0.446966839212932
wiodlr,JPN,1991,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.327722200112276,0.203917039086913,1985-2000,0.196687213007652
wiodlr,JPN,1991,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.469242555215514,0.278005964118268,1985-2000,0.178334543149209
wiodlr,JPN,1991,7-Chemicals and Chemical Products,Manufacturing,1.03772526124643,0.849374840842904,1985-2000,0.819482976149523
wiodlr,JPN,1991,8-Rubber and Plastics,Manufacturing,0.902774351979889,0.917775933247458,1985-2000,0.909833430381939
wiodlr,JPN,1991,9-Other Non-Metallic Mineral,Manufacturing,0.808442176627955,0.661891127124506,1985-2000,0.811702527988084
wiodlr,JPN,1992,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0532398211109029,0.0370732689842241,1985-2000,0.0500962090436171
wiodlr,JPN,1992,10-Basic Metals and Fabricated Metal,Manufacturing,0.970692857822707,0.838844910491573,1985-2000,1.20346367122633
wiodlr,JPN,1992,"11-Machinery, nec.",Manufacturing,1.29872538924543,1.55932763806039,1985-2000,1.38445637083887
wiodlr,JPN,1992,12-Electrical and Optical Equipment,Manufacturing,2.12731092229966,2.25641907050065,1985-2000,2.11542184948025
wiodlr,JPN,1992,13-Transport Equipment,Manufacturing,1.19026917177752,2.09389385645433,1985-2000,2.01761212455359
wiodlr,JPN,1992,"14-Manufacturing, nec.; Recycling",Manufacturing,0.310171917851516,0.492283147033195,1985-2000,0.540781372197159
wiodlr,JPN,1992,"3-Food, Beverages and Tobacco",Manufacturing,0.106007885560371,0.0879843033053026,1985-2000,0.138245662622748
wiodlr,JPN,1992,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.520378553884861,0.242355521888957,1985-2000,0.446966839212932
wiodlr,JPN,1992,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.311449311115109,0.183937428306928,1985-2000,0.196687213007652
wiodlr,JPN,1992,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.386344905517471,0.231401884238685,1985-2000,0.178334543149209
wiodlr,JPN,1992,7-Chemicals and Chemical Products,Manufacturing,1.05942034236489,0.835218625053237,1985-2000,0.819482976149523
wiodlr,JPN,1992,8-Rubber and Plastics,Manufacturing,0.851540229936062,0.826463146055234,1985-2000,0.909833430381939
wiodlr,JPN,1992,9-Other Non-Metallic Mineral,Manufacturing,0.795134755099331,0.633121115663546,1985-2000,0.811702527988084
wiodlr,JPN,1993,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0472527053804855,0.034312895543729,1985-2000,0.0500962090436171
wiodlr,JPN,1993,10-Basic Metals and Fabricated Metal,Manufacturing,0.961236293100649,0.854579353959579,1985-2000,1.20346367122633
wiodlr,JPN,1993,"11-Machinery, nec.",Manufacturing,1.3406841613519,1.65586268165663,1985-2000,1.38445637083887
wiodlr,JPN,1993,12-Electrical and Optical Equipment,Manufacturing,2.08633861006536,2.17155957128721,1985-2000,2.11542184948025
wiodlr,JPN,1993,13-Transport Equipment,Manufacturing,1.16986586331608,2.11058322338632,1985-2000,2.01761212455359
wiodlr,JPN,1993,"14-Manufacturing, nec.; Recycling",Manufacturing,0.261068126099997,0.445704617187743,1985-2000,0.540781372197159
wiodlr,JPN,1993,"3-Food, Beverages and Tobacco",Manufacturing,0.0943064870435741,0.0905878223071804,1985-2000,0.138245662622748
wiodlr,JPN,1993,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.504129974437641,0.261025439127068,1985-2000,0.446966839212932
wiodlr,JPN,1993,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.27872713495966,0.177111161779314,1985-2000,0.196687213007652
wiodlr,JPN,1993,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.404372577726367,0.266362001159246,1985-2000,0.178334543149209
wiodlr,JPN,1993,7-Chemicals and Chemical Products,Manufacturing,1.03773331249406,0.856274618005835,1985-2000,0.819482976149523
wiodlr,JPN,1993,8-Rubber and Plastics,Manufacturing,0.896394077756093,0.880445077728062,1985-2000,0.909833430381939
wiodlr,JPN,1993,9-Other Non-Metallic Mineral,Manufacturing,0.804926156632611,0.658343253995496,1985-2000,0.811702527988084
wiodlr,JPN,1994,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0380317467584332,0.035832221805618,1985-2000,0.0500962090436171
wiodlr,JPN,1994,10-Basic Metals and Fabricated Metal,Manufacturing,0.976283916978062,0.937741653462005,1985-2000,1.20346367122633
wiodlr,JPN,1994,"11-Machinery, nec.",Manufacturing,1.33951064462536,1.69921456878316,1985-2000,1.38445637083887
wiodlr,JPN,1994,12-Electrical and Optical Equipment,Manufacturing,2.13265106437428,2.17474489319857,1985-2000,2.11542184948025
wiodlr,JPN,1994,13-Transport Equipment,Manufacturing,1.08068289606071,2.03290670026137,1985-2000,2.01761212455359
wiodlr,JPN,1994,"14-Manufacturing, nec.; Recycling",Manufacturing,0.223097902698067,0.383969865463094,1985-2000,0.540781372197159
wiodlr,JPN,1994,"3-Food, Beverages and Tobacco",Manufacturing,0.0822693493929403,0.0903626474952316,1985-2000,0.138245662622748
wiodlr,JPN,1994,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.486276723362124,0.245394498218035,1985-2000,0.446966839212932
wiodlr,JPN,1994,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.239757118254399,0.17139255618103,1985-2000,0.196687213007652
wiodlr,JPN,1994,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.468995159656268,0.344178731520252,1985-2000,0.178334543149209
wiodlr,JPN,1994,7-Chemicals and Chemical Products,Manufacturing,1.01987390757248,0.889237557064283,1985-2000,0.819482976149523
wiodlr,JPN,1994,8-Rubber and Plastics,Manufacturing,0.882242468049892,0.927569073451848,1985-2000,0.909833430381939
wiodlr,JPN,1994,9-Other Non-Metallic Mineral,Manufacturing,0.807594277258487,0.687910769099953,1985-2000,0.811702527988084
wiodlr,JPN,1995,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0342314110319258,0.0324916870467348,1985-2000,0.0500962090436171
wiodlr,JPN,1995,10-Basic Metals and Fabricated Metal,Manufacturing,0.899389938424746,0.914028528584144,1985-2000,1.20346367122633
wiodlr,JPN,1995,"11-Machinery, nec.",Manufacturing,1.35592982355069,1.79260184797571,1985-2000,1.38445637083887
wiodlr,JPN,1995,12-Electrical and Optical Equipment,Manufacturing,2.10994507540962,2.12401500258709,1985-2000,2.11542184948025
wiodlr,JPN,1995,13-Transport Equipment,Manufacturing,0.965270189212082,1.85173705024244,1985-2000,2.01761212455359
wiodlr,JPN,1995,"14-Manufacturing, nec.; Recycling",Manufacturing,0.228687205679611,0.389394949153272,1985-2000,0.540781372197159
wiodlr,JPN,1995,"3-Food, Beverages and Tobacco",Manufacturing,0.071391419428452,0.0858699274233371,1985-2000,0.138245662622748
wiodlr,JPN,1995,"4-Textiles, Textile, Leather and Footwear",Manufacturing,0.461821763631478,0.242933120955995,1985-2000,0.446966839212932
wiodlr,JPN,1995,"5-Pulp, Paper, Paper, Printing and Publishing",Manufacturing,0.213767442614887,0.163144373120121,1985-2000,0.196687213007652
wiodlr,JPN,1995,"6-Coke, Refined Petroleum and Nuclear Fuel",Manufacturing,0.538808291165537,0.414093090258007,1985-2000,0.178334543149209
wiodlr,JPN,1995,7-Chemicals and Chemical Products,Manufacturing,1.04985352846334,0.923509155037814,1985-2000,0.819482976149523
wiodlr,JPN,1995,8-Rubber and Plastics,Manufacturing,0.844693830456356,0.923663492368072,1985-2000,0.909833430381939
wiodlr,JPN,1995,9-Other Non-Metallic Mineral,Manufacturing,0.796593583138659,0.705332947432834,1985-2000,0.811702527988084
wiodlr,JPN,1996,"1-Agriculture, Hunting, Forestry and Fishing","Agriculture, forestry and fishing",0.0761297754523583,0.062820513595246,1985-2000,0.0500962090436171
wiodlr,JPN,1996,10-Basic Metals and Fabricated Metal,Manufacturing,0.896847793032041,0.934817267504735,1985-2000,1.20346367122633
wiodlr,JPN,1996,"11-Machinery, nec.",Manufacturing,1.35583218218067,1.79373560532015,1985-2000,1.38445637083887
